Customer Id,CustomerChurn,LastInvoiceDate,AvgInvoiceAmount,LocationName,Zip,AvgMiles,NoCalls,ClaimsMade,DelayedQuote,PickupDelay,DeliveryDelay,VolumeChange,PriceChangedPostQuote,CompetitorsPresent,CurrentInflation
1678,0,13-Sep-14,18778,"Silver City,New Mexico",88061,1832.781021,0,0,0,0,0,0,0,0,1
55332,0,28-Oct-16,33910,"Los Angeles,California",90032,3326.001857,0,0,0,0,0,0,0,0,1
3695,0,22-Apr-16,5242,"River Grove,Illinois",60171,464.1796545,0,0,0,0,0,0,0,0,1
3144,1,21-Oct-14,27403,"Delray Beach,Florida",33483,2710.276951,5,2,0,0,0,1,0,0,1
47477,0,16-Feb-15,15484,"Forestport,New York",13338,1503.443096,0,0,0,0,0,0,0,0,0
48013,0,14-Apr-17,92261,"Odessa,Washington",99159,9191.058795,0,0,0,0,0,0,0,0,1
28197,0,03-Jul-14,6558,"Arthur,Iowa",51431,615.8429615,0,0,0,0,0,0,0,0,1
15956,0,09-Nov-14,6695,"Bandy,Virginia",24602,634.5194124,0,0,0,0,0,0,0,0,0
14936,1,08-Jul-14,11974,"Lake Ann,Michigan",49650,1177.374891,2,0,1,1,0,0,0,0,1
28821,0,04-Feb-17,13531,"Franklin,Georgia",30217,1313.104481,0,0,0,0,0,0,0,0,1
2777,0,16-Nov-17,25599,"Lynden,Washington",98264,2529.887536,0,0,0,0,0,0,0,0,1
1450,0,11-Nov-17,15670,"Middle River,Maryland",21220,1512.000735,0,0,0,0,0,0,0,0,1
46446,0,01-May-17,1329,"Endicott,New York",13760,87.85176715,0,0,0,0,0,0,0,0,1
39569,0,08-Nov-15,11876,"El Paso,Texas",88539,1122.596159,0,0,0,0,0,0,0,0,0
6007,0,10-Nov-14,28018,"Sugar Land,Texas",77478,2761.832552,0,0,0,0,0,0,0,0,0
19205,1,17-Oct-15,28841,"San Diego,California",92182,2829.141718,5,0,0,0,0,1,0,0,0
38275,0,15-Jun-17,16909,"Milbridge,Maine",4658,1630.942787,0,0,0,0,0,0,0,0,1
51170,0,24-Jun-14,9676,"Nisland,South Dakota",57762,902.5617448,0,0,0,0,0,0,0,0,1
8804,0,07-Oct-17,19268,"Roosevelt,Arizona",85545,1891.751126,0,0,0,0,0,0,0,0,1
38917,0,30-Aug-13,21043,"Dundas,Virginia",23938,2064.318627,0,0,0,0,0,0,0,0,0
50060,0,26-Apr-15,28707,"Coleville,California",96107,2825.699536,0,0,0,0,0,0,0,0,0
58683,0,22-May-15,27643,"Las Vegas,Nevada",89170,2739.302993,0,0,0,0,0,0,0,0,0
38988,0,05-Feb-17,5992,"South Tamworth,New Hampshire",3883,569.2418937,0,0,0,0,0,0,0,0,1
13968,0,05-Aug-14,4855,"Danforth,Illinois",60930,445.5047277,0,0,0,0,0,0,0,0,1
7425,0,27-Dec-15,21456,"Springfield,Illinois",62706,2095.643351,0,0,0,0,0,0,0,0,0
56403,0,09-Jan-15,4542,"Janesville,Wisconsin",53546,424.1897539,0,0,0,0,0,0,0,0,0
53958,0,16-Jul-17,19831,"Minot,Massachusetts",2055,1963.072196,0,0,0,0,0,0,0,0,1
7238,0,25-Oct-13,14977,"Slaughter,Louisiana",70777,1432.651481,0,0,0,0,0,0,0,0,0
44282,0,19-May-14,23050,"Lubbock,Texas",79408,2254.955747,0,0,0,0,0,0,0,0,1
6881,0,23-Aug-14,13285,"Stapleton,Nebraska",69163,1273.457257,0,0,0,0,0,0,0,0,1
47923,0,06-May-17,11455,"Springfield,Illinois",62761,1080.512085,0,0,0,0,0,0,0,0,1
13144,0,29-Jan-13,26242,"Rochester,New York",14616,2569.152147,0,0,0,0,0,0,0,0,0
24602,1,15-Jan-15,3551,"Bolt,West Virginia",25817,330.1359245,4,1,0,0,1,0,0,0,0
40448,0,15-Jul-17,11617,"Odell,Nebraska",68415,1141.668496,0,0,0,0,0,0,0,0,1
19585,0,30-Jan-15,16844,"Muskegon,Michigan",49445,1634.430629,0,0,0,0,0,0,0,0,0
16071,0,30-Jun-17,19071,"Dagmar,Montana",59219,1887.129778,0,0,0,0,0,0,0,0,1
8058,0,20-Oct-14,10194,"Augusta,Georgia",30999,994.3564438,0,0,0,0,0,0,0,0,1
17396,0,02-Nov-14,3421,"Columbia,South Carolina",29240,297.1366935,0,0,0,0,0,0,0,0,0
24511,0,01-May-17,16631,"Crivitz,Wisconsin",54114,1608.129464,0,0,0,0,0,0,0,0,1
42630,0,14-Mar-15,10429,"Stone Mountain,Georgia",30083,977.9359647,0,0,0,0,0,0,0,0,0
23006,0,29-Apr-16,39835,"Birch Harbor,Maine",4613,3958.480679,0,0,0,0,0,0,0,0,1
7851,0,06-Nov-13,8334,"Fisher,Illinois",61843,783.3572596,0,0,0,0,0,0,0,0,0
44713,0,02-Mar-14,12415,"Teton Village,Wyoming",83025,1201.495551,0,0,0,0,0,0,0,0,0
41431,0,13-May-13,6772,"Gratis,Ohio",45330,637.1617923,0,0,0,0,0,0,0,0,0
41185,0,28-Jun-15,5512,"Boyers,Pennsylvania",16016,511.2455472,0,0,0,0,0,0,0,0,0
46526,0,15-Jan-16,12258,"Crowley,Louisiana",70526,1165.762914,0,0,0,0,0,0,0,0,1
43792,0,07-Apr-13,9604,"Slidell,Louisiana",70459,900.3830855,0,0,0,0,0,0,0,0,1
29859,1,28-Sep-15,13707,"Valley Stream, NY",11580,1315.702041,5,0,0,1,1,0,0,1,0
6986,0,16-Mar-15,42618,"Nicholasville,Kentucky",40340,4211.832042,0,0,0,0,0,0,0,0,0
36366,0,09-Apr-13,16954,"Port Barre,Louisiana",70577,1630.399752,0,0,0,0,0,0,0,0,1
14070,0,20-May-14,40892,"New Almaden,California",95042,4029.209018,0,0,0,0,0,0,0,0,1
30933,0,05-Mar-16,24744,"Cedar Key,Florida",32625,2424.397238,0,0,0,0,0,0,0,0,1
22055,0,11-Aug-13,7278,"Kouts,Indiana",46347,682.7575508,0,0,0,0,0,0,0,0,0
55216,0,29-Oct-13,14942,"Columbia,South Carolina",29215,1474.2071,0,0,0,0,0,0,0,0,0
19527,0,05-Dec-14,20944,"East Calais,Vermont",5650,2029.4472,0,0,0,0,0,0,0,0,0
57033,0,11-Oct-17,22388,"Denton,Texas",76203,2203.759312,0,0,0,0,0,0,0,0,1
33212,0,20-Jun-15,20755,"Lake Bronson,Minnesota",56734,2045.523385,0,0,0,0,0,0,0,0,0
41909,0,28-Oct-13,18326,"Alton,Kansas",67623,1812.582039,0,0,0,0,0,0,0,0,0
47222,0,21-May-17,12015,"Fairdealing,Missouri",63939,1136.500555,0,0,0,0,0,0,0,0,1
23314,0,11-Dec-13,6921,"Coldspring,Texas",77331,652.1302569,0,0,0,0,0,0,0,0,0
59536,1,08-Apr-13,13553,"Folcroft, PA ",19032,1325.27586,0,0,1,0,0,0,0,1,1
50709,0,16-Jun-13,13457,"Mesquite,Texas",75150,1285.714145,0,0,0,0,0,0,0,0,0
57783,0,18-May-14,7223,"South Weymouth,Massachusetts",2190,677.2979726,0,0,0,0,0,0,0,0,1
50824,0,17-Jul-15,2872,"Keller,Virginia",23401,242.1727114,0,0,0,0,0,0,0,0,0
1127,0,12-May-16,19172,"Newport Beach,California",92661,1877.184204,0,0,0,0,0,0,0,0,1
4738,0,23-Nov-13,16680,"Durant,Oklahoma",74702,1613.047774,0,0,0,0,0,0,0,0,0
41410,1,17-Jul-13,28080,"SAN FRANCISCO, CA",94103,2767.960204,1,1,0,1,1,0,0,1,0
28273,0,12-Jun-15,23644,"Zurich,Montana",59547,2334.419565,0,0,0,0,0,0,0,0,0
22715,0,21-Aug-14,9872,"Gill,Colorado",80624,962.2468401,0,0,0,0,0,0,0,0,1
18729,0,25-Dec-14,26913,"Atlanta,Georgia",30392,2636.289748,0,0,0,0,0,0,0,0,0
9848,0,19-Nov-13,11897,"San Antonio,Texas",78224,1144.722722,0,0,0,0,0,0,0,0,0
44900,0,31-Jul-14,23039,"Gladewater,Texas",75647,2248.942426,0,0,0,0,0,0,0,0,1
13258,0,24-Dec-13,6435,"Trevilians,Virginia",23170,598.4878902,0,0,0,0,0,0,0,0,0
7859,0,19-May-13,15269,"Indianapolis,Indiana",46295,1506.913074,0,0,0,0,0,0,0,0,0
35189,0,07-Sep-14,43961,"San Diego,California",92114,4371.14146,0,0,0,0,0,0,0,0,1
7426,0,17-Dec-14,7477,"San Diego,California",92126,722.7440806,0,0,0,0,0,0,0,0,0
20449,0,21-Dec-16,10823,"Marshall,Michigan",49068,1032.337401,0,0,0,0,0,0,0,0,1
15412,0,10-Aug-17,14556,"North Lima,Ohio",44452,1425.578208,0,0,0,0,0,0,0,0,1
21505,0,04-Mar-14,9227,"La Conner,Washington",98257,882.7423383,0,0,0,0,0,0,0,0,0
58058,0,02-Apr-15,8126,"South Hill,Virginia",23970,777.5600153,0,0,0,0,0,0,0,0,0
56329,0,30-Aug-15,23846,"Clarkston,Utah",84305,2354.639145,0,0,0,0,0,0,0,0,0
2463,0,22-Nov-13,32409,"Higganum,Connecticut",6441,3180.947397,0,0,0,0,0,0,0,0,0
52530,1,28-Apr-13,20931,"Chelsea, MA",2150,2068.0688,4,0,1,0,1,0,0,1,1
30634,0,25-May-16,14427,"Unionville,Virginia",22567,1417.658905,0,0,0,0,0,0,0,0,1
26909,0,15-Jun-16,13027,"Absecon,New Jersey",8205,1252.70121,0,0,0,0,0,0,0,0,1
35151,0,25-Dec-13,9274,"San Jose,Illinois",62682,877.4102644,0,0,0,0,0,0,0,0,0
46234,0,09-Feb-17,8941,"Tracy City,Tennessee",37387,854.0826078,0,0,0,0,0,0,0,0,1
56439,1,13-Oct-15,8476,"Auburn, WA ",98001,787.6200468,2,1,0,1,0,0,0,1,0
54657,1,23-Mar-14,6310,"Hayward, CA ",94545,571.0104739,3,0,0,0,0,0,0,1,0
50298,0,03-Apr-17,32969,"Redford,Michigan",48240,3241.85474,0,0,0,0,0,0,0,0,1
17889,0,07-Jun-17,3752,"Low Moor,Iowa",52757,325.2290183,0,0,0,0,0,0,0,0,1
25074,0,06-Jun-16,8631,"Hot Springs National Park,Arkansas",71914,803.0625925,0,0,0,0,0,0,0,0,1
9806,0,13-Nov-16,30212,"Marlborough,New Hampshire",3455,2971.211082,0,0,0,0,0,0,0,0,1
47439,0,06-Jan-13,17916,"Rising Star,Texas",76471,1751.595427,0,0,0,0,0,0,0,0,0
34000,1,25-Feb-14,34003,"Carlsbad, CA ",92010,3355.299417,0,0,1,1,1,0,0,1,0
52006,1,02-Mar-14,9131,"Santa Monica, CA ",90404,853.1200328,5,1,0,1,1,0,0,1,0
